id,title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm
10.1057/gpp.2009.15,"Insurance, Developing Countries and Climate Change",10.1057/gpp.2009.15,2009,crossref,https://doi.org/10.1057/gpp.2009.15,,Joanne Linnerooth-Bayer; Koko Warner; Christoph Bals; Peter Höppe; Ian Burton; Thomas Loster; Armin Haas,The Geneva Papers on Risk and Insurance - Issues and Practice,insurance_base,10.1057/gpp.2009.15
10.7551/mitpress/9780262012829.003.0008,Innovative Insurance-Linked Securities for Financing Extreme Events,10.7551/mitpress/9780262012829.003.0008,2009,crossref,https://doi.org/10.7551/mitpress/9780262012829.003.0008,,Howard C. Kunreuther; Erwann O. Michel-Kerjan,At War with the Weather,insurance_base,10.7551/mitpress/9780262012829.003.0008
10.1001/jama.2009.1460,High-Risk Insurance Pools,10.1001/jama.2009.1460,2009,crossref,https://doi.org/10.1001/jama.2009.1460,,Mike Mitka,JAMA,insurance_base,10.1001/jama.2009.1460
10.1111/j.1539-6975.2009.01317.x,<scp>Catastrophe Bonds and Reinsurance: The Competitive Effect of Information‐Insensitive Triggers</scp>,10.1111/j.1539-6975.2009.01317.x,2009,crossref,https://doi.org/10.1111/j.1539-6975.2009.01317.x,"AbstractWe identify a new benefit of index or parametric triggers. Asymmetric information between reinsurers on an insurer's risk affects competition in the reinsurance market: reinsurers are subject to adverse selection, since only high‐risk insurers may find it optimal to change reinsurers. The result is high reinsurance premiums and cross‐subsidization of high‐risk insurers by low‐risk insurers. A contract with a parametric or index trigger (such as a catastrophe bond) is insensitive to information asymmetry and therefore alters the equilibrium in the reinsurance market. Provided that basis risk is not too high, the introduction of contracts with parametric or index triggers provides low‐risk insurers with an alternative to reinsurance contracts, and therefore leads to less cross‐subsidization in the reinsurance market.",Silke Finken; Christian Laux,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2009.01317.x
10.1111/j.1539-6975.2009.01327.x,Market Reaction to Regulatory Action in the Insurance Industry: The Case of Contingent Commission,10.1111/j.1539-6975.2009.01327.x,2009,crossref,https://doi.org/10.1111/j.1539-6975.2009.01327.x,,Jiang Cheng; Elyas Elyasiani; Tzu-Ting Lin,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2009.01327.x
10.1016/b978-0-7506-8650-1.00021-3,Risk and Insurance,10.1016/b978-0-7506-8650-1.00021-3,2009,crossref,https://doi.org/10.1016/b978-0-7506-8650-1.00021-3,,Paul M Collier,Fundamentals of Risk Management for Accountants and Managers,insurance_base,10.1016/b978-0-7506-8650-1.00021-3
10.1111/j.1540-6296.2009.01153.x,<scp>Do State Cost Control Policies Reduce Medicaid Prescription Drug Spending?</scp>,10.1111/j.1540-6296.2009.01153.x,2009,crossref,https://doi.org/10.1111/j.1540-6296.2009.01153.x,"AbstractWe present the first systematic analysis of state policies limiting prescription drug access under Medicaid during 1990–2004, documenting their impact on states’ Medicaid prescription spending growth. We see substantial variation in the number and type of policies used by states, but a clear upward trend in restrictions over time. Analysis of state level annual spending growth shows that these restrictions have in general helped contain Medicaid prescription drug costs and that some approaches, such as the use of preferred drug lists (PDLs) and tiered copayment systems, may have been more effective than others.",Kosali Simon; Sharon Tennyson; Julie Hudman,Risk Management and Insurance Review,insurance_base,10.1111/j.1540-6296.2009.01153.x
10.2307/j.ctt6wp60t.14,Index,10.2307/j.ctt6wp60t.14,2009,crossref,https://doi.org/10.2307/j.ctt6wp60t.14,,,Marine Insurance in the Netherlands 1600-1870,insurance_base,10.2307/j.ctt6wp60t.14
10.1016/j.insmatheco.2009.02.007,Managing contribution and capital market risk in a funded public defined benefit plan: Impact of CVaR cost constraints,10.1016/j.insmatheco.2009.02.007,2009,crossref,https://doi.org/10.1016/j.insmatheco.2009.02.007,,Raimond Maurer; Olivia S. Mitchell; Ralph Rogalla,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2009.02.007
10.18356/f51c597d-en,"Insurance, Credit and Safety Nets for the Poor in a World of Risk",10.18356/f51c597d-en,2009,crossref,https://doi.org/10.18356/f51c597d-en,,,UN Department of Economic and Social Affairs (DESA) Working Papers,insurance_base,10.18356/f51c597d-en
10.1016/j.insmatheco.2008.08.001,Additivity properties for Value-at-Risk under Archimedean dependence and heavy-tailedness,10.1016/j.insmatheco.2008.08.001,2009,crossref,https://doi.org/10.1016/j.insmatheco.2008.08.001,,Paul Embrechts; Johanna Nešlehová; Mario V. Wüthrich,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2008.08.001
10.2202/2153-3792.1048,The Cost of Delay in a Mortgage/Credit Loan Portfolio,10.2202/2153-3792.1048,2009,crossref,https://doi.org/10.2202/2153-3792.1048,"Using an actuarial model, we examine the cost of delay in mortgage/credit loan payments. It is assumed that the default arrival process follows the Poisson process and the loss sizes are assumed to be independent and an identical truncated exponential.  We also assume that the delay between default occurrence and partially (or fully) recovered payment is an independent identical truncated exponential random variable.  For the recovery rate random variable, we simply use its expectation.  Using the relationship between the shot noise process and accumulated/discounted aggregate losses process and applying the piecewise deterministic Markov processes theory, we obtain the explicit expressions for the expected value of losses and the expected value of part (or whole) of the loan recovered with the delay.  Based on these moments, we define and predict the cost of delay in a mortgage/credit loan portfolio and their numerical examples are provided.",Jiwook Jang,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/2153-3792.1048
10.1111/j.1539-6975.2009.01320.x,<scp>The Impact of the Secondary Market on Life Insurers’ Surrender Profits</scp>,10.1111/j.1539-6975.2009.01320.x,2009,crossref,https://doi.org/10.1111/j.1539-6975.2009.01320.x,"AbstractLife insurers often claim that the life settlement industry reduces their surrender profits and leads to an adverse shift in their portfolio of insured risks; that is, high risks remain in the portfolio instead of surrendering. In this article, we aim to quantify the effect of altered surrender behavior––subject to the health status of an insured––in a portfolio of life insurance contracts on the surrender profits of primary insurers. Our model includes mortality heterogeneity by applying a stochastic frailty factor to a mortality table. We additionally analyze the impact of the premium payment method by comparing results for annual and single premium payments.",Nadine Gatzert; Gudrun Hoermann; Hato Schmeiser,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2009.01320.x
10.1016/j.insmatheco.2008.05.001,The tax identity in risk theory — a simple proof and an extension,10.1016/j.insmatheco.2008.05.001,2009,crossref,https://doi.org/10.1016/j.insmatheco.2008.05.001,,Hansjörg Albrecher; Sem Borst; Onno Boxma; Jacques Resing,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2008.05.001
10.2202/2153-3792.1045,The Effects of Economies of Scale and Diversification on the Cost Structure of the Malaysian Non-life Insurance Industry,10.2202/2153-3792.1045,2009,crossref,https://doi.org/10.2202/2153-3792.1045,"Using a sample of Malaysian non-life insurers over the period 2000-2007, I develop and test a model that explains the expense ratio as a function of output level, line-of-business diversification and other variables. Using various proxies for scale and line-of-business diversification, the empirical results show the existence of an interactive and non-linear relationship with cost. The findings suggest that there is no single minimum efficient scale level for all insurers; rather, it is contingent on the insurer's degree of line-of-business diversification and vice versa. I also find that costs for newly consolidated insurers and motor insurance are relatively higher and fail to find evidence that foreign-owned insurers or foreign joint venture insurers are more cost efficient.",Choo Yap Yin,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/2153-3792.1045
10.1111/j.1539-6975.2009.01308.x,<scp>Catastrophe Risk Financing in the United States and the European Union: A Comparative Analysis of Alternative Regulatory Approaches</scp>,10.1111/j.1539-6975.2009.01308.x,2009,crossref,https://doi.org/10.1111/j.1539-6975.2009.01308.x,"AbstractThe regulation of insurance companies in the United States and the European Union (EU) continues to evolve in response to market forces and the changing nature of risk but with somewhat different philosophies and at different rates. One important area where both economic realities and markets are changing is catastrophe risk and its financing. This article examines and compares regulatory and other government policies in the United States and the EU generally and their approaches to the financing of catastrophe risk specifically. It is important to understand the fundamental differences between the two systems to gain insights into their disparate treatment of catastrophe risk financing. Although policies could be improved in both jurisdictions, we argue that the much greater reform is needed in the United States relative to the EU regulatory policies that are being developed. We offer recommendations on how U.S. policies could be significantly improved as well as comment on issues facing the EU. We conclude with some observations on the needs for further progress in the U.S. and EU regulatory systems.",Robert W. Klein; Shaun Wang,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2009.01308.x
10.1111/j.1539-6975.2009.01294.x,<scp>The Effects of Tort Reform on Medical Malpractice Insurers' Ultimate Losses</scp>,10.1111/j.1539-6975.2009.01294.x,2009,crossref,https://doi.org/10.1111/j.1539-6975.2009.01294.x,"AbstractWhereas the literature evaluating the effect of tort reforms has focused on the impact of reforms on insurers' reported incurred losses, this article examines the ultimate effects of reforms using the developed losses from a comprehensive sample of insurers writing medical malpractice insurance from 1984 to 2003. Noneconomic damages caps are particularly influential in reducing medical malpractice losses and increasing insurer profitability. The long‐run effects of these reforms are greater than insurers' expected effects; for example, 5‐ and 7‐year developed loss ratios are below the initially reported incurred loss ratios for those years following the enactment of noneconomic damages caps. Analyses of reported losses consequently understate the ultimate effects of tort reforms. The quantile regressions show that reforms have the greatest effects for the firms that are at the high end of the loss distribution.",Patricia Born; W. Kip Viscusi; Tom Baker,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2009.01294.x
10.4016/9768.01,Living with thirst: People and wildlife in southern Africa's variable climate,10.4016/9768.01,2009,crossref,https://doi.org/10.4016/9768.01,,,SciVee,climate_broad,10.4016/9768.01
10.1108/00214660880001226,Challenges for use of index‐based weather insurance in lower income countries,10.1108/00214660880001226,2008,crossref,https://doi.org/10.1108/00214660880001226,"This article offers some perspective on the progress and challenges of managing catastrophic weather risk in lower income countries through the use of index insurance. Innovations in insurance for natural disaster risk are critically important to help the rural poor improve their lives and to contribute to the overall economic growth in lower income countries. By reviewing lessons learned from various index insurance projects, several conclusions are made about how best to approach weather risk management to benefit the livelihoods of the rural poor. It is important to recognize the limitations of index insurance and that it is not a substitute for crop insurance. However, using index insurance to address catastrophic risk can serve as the foundation for the development of broader financial services by removing one of the major constraints to market development. This in turn can offer households more effective strategies for consumption smoothing in the face of different sources and magnitudes of risk.",Jerry R. Skees,Agricultural Finance Review,insurance_base,10.1108/00214660880001226
10.2202/1793-2157.1022,Risk-Based Pre-Funding of Guaranty Funds in Life Insurance,10.2202/1793-2157.1022,2008,crossref,https://doi.org/10.2202/1793-2157.1022,,Snorre Lindset,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/1793-2157.1022
10.1111/j.1539-6975.2008.00301.x,<scp>Index</scp>,10.1111/j.1539-6975.2008.00301.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00301.x,,,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00301.x
10.5609/jsis.2008.600_135,The Nature of Timing Risk as Insurance Risk,10.5609/jsis.2008.600_135,2008,crossref,https://doi.org/10.5609/jsis.2008.600_135,,Takuya Yoshizawa,Hokengakuzasshi (JOURNAL of INSURANCE SCIENCE),insurance_base,10.5609/jsis.2008.600_135
10.1111/j.1539-6975.2007.00245.x,<scp>Precautionary Insurance Demand With State‐Dependent Background Risk</scp>,10.1111/j.1539-6975.2007.00245.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2007.00245.x,"AbstractThis article considers a zero‐mean background risk that is uncorrelated with insurable losses, but is not necessarily statistically independent. In particular, the size of the background risk can vary in different insurable‐loss states. We show how a prudent individual will buy either more insurance or less insurance than with no background risk, depending on the relative size of the background risk in the loss states vis‐á‐vis the no‐loss states. If we consider two individuals, with one more risk averse than the other, we need to compare the intensities of their precautionary motives, in addition to their measures of risk aversion, before we can determine who buys more insurance coverage in the presence of the state dependent background risk.",Wenan Fei; Harris Schlesinger,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2007.00245.x
10.2139/ssrn.1282231,Limited Insurance within the Household: Evidence from a Field Experiment in Kenya,10.2139/ssrn.1282231,2008,crossref,https://doi.org/10.2139/ssrn.1282231,,Jonathan Robinson,SSRN Electronic Journal,insurance_base,10.2139/ssrn.1282231
10.1111/rmir.2008.11.issue-1,,10.1111/rmir.2008.11.issue-1,2008,crossref,https://doi.org/10.1111/rmir.2008.11.issue-1,,,Risk Management and Insurance Review,insurance_base,10.1111/rmir.2008.11.issue-1
10.1111/rmir.2008.11.issue-2,,10.1111/rmir.2008.11.issue-2,2008,crossref,https://doi.org/10.1111/rmir.2008.11.issue-2,,,Risk Management and Insurance Review,insurance_base,10.1111/rmir.2008.11.issue-2
10.2202/2153-3792.1022,Risk-Based Pre-Funding of Guaranty Funds in Life Insurance,10.2202/2153-3792.1022,2008,crossref,https://doi.org/10.2202/2153-3792.1022,"This paper analyzes how Value at Risk (VaR), a risk measure, can be used to calculate contributions to a life insurance guaranty fund. The paper shows that this measure can be a first step towards taking risk and solidity into account when determining how much each insurer should contribute to the guaranty fund. VaR focuses on the tail of the distribution and is therefore particularly well suited to take the shortfall risk of the guaranty fund into account.",Snorre Lindset,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/2153-3792.1022
10.1111/jori.2008.75.issue-3,,10.1111/jori.2008.75.issue-3,2008,crossref,https://doi.org/10.1111/jori.2008.75.issue-3,,,Journal of Risk and Insurance,insurance_base,10.1111/jori.2008.75.issue-3
10.1111/jori.2008.75.issue-4,,10.1111/jori.2008.75.issue-4,2008,crossref,https://doi.org/10.1111/jori.2008.75.issue-4,,,Journal of Risk and Insurance,insurance_base,10.1111/jori.2008.75.issue-4
10.1111/j.1539-6975.2008.00262.x,<scp>A Study of the Interaction of Insurance and Financial Markets: Efficiency and Full Insurance Coverage</scp>,10.1111/j.1539-6975.2008.00262.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00262.x,"AbstractThe first contribution of this article is to provide a framework, a model together with a corresponding equilibrium notion, suitable for the study of the interaction between insurance and dynamic financial markets. Our central result is that in equilibrium risk‐averse agents purchase full insurance coverage, despite unfair insurance prices. We identify three conditions that explain this result: (1) insurance contracts are priced competitively, (2) financial prices include a risk premium only for undiversifiable risk, and (3) financial markets are effectively complete. An implication is that in this model disasters can be insured by fully assessable stock insurance companies.",Jose S. Penalva Zuasti,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00262.x
10.1111/jori.2008.75.issue-1,,10.1111/jori.2008.75.issue-1,2008,crossref,https://doi.org/10.1111/jori.2008.75.issue-1,,,Journal of Risk and Insurance,insurance_base,10.1111/jori.2008.75.issue-1
10.1111/jori.2008.75.issue-2,,10.1111/jori.2008.75.issue-2,2008,crossref,https://doi.org/10.1111/jori.2008.75.issue-2,,,Journal of Risk and Insurance,insurance_base,10.1111/jori.2008.75.issue-2
10.5609/jsis.2008.600_263,Earthquake Risk and Earthquake Insurance,10.5609/jsis.2008.600_263,2008,crossref,https://doi.org/10.5609/jsis.2008.600_263,,Kazuyoshi Hotta,Hokengakuzasshi (JOURNAL of INSURANCE SCIENCE),insurance_base,10.5609/jsis.2008.600_263
10.1111/j.1540-6296.2008.00145.x,<scp>The Hungarian Insurance Market: Economic Transition in the Insurance Sector</scp>,10.1111/j.1540-6296.2008.00145.x,2008,crossref,https://doi.org/10.1111/j.1540-6296.2008.00145.x,AbstractThis article analyzes Hungary's insurance sector as an important part of the country's economic transition from a centrally planned economy to a market economy. It details the historic economic development of the Hungarian insurance market from a state monopoly to a competitive insurance market where foreign‐owned insurance companies have a dominant market share.,Bertrand Venard; Martin Halek; Mark S. Dorfman,Risk Management and Insurance Review,insurance_base,10.1111/j.1540-6296.2008.00145.x
10.1111/j.1539-6975.2008.00279.x,<scp>Racial Differences in the Demand for Life Insurance</scp>,10.1111/j.1539-6975.2008.00279.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00279.x,"AbstractThe objective of this article is to measure racial differences in the proportion of human capital that households protect with life insurance. Using the 2004 Survey of Consumer Finances data, racial differences in two stages of the process are tested, where it is assumed that households must decide both whether or not to purchase life insurance and how much of their human capital to insure (if they decide to purchase). Among married and cohabitating households, we find that, controlling for demographics and other factors, there is little difference in life insurance ownership between black and white households but that white households insure a larger proportion of their human capital than black households.",Michael S. Gutter; Charles B. Hatcher,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00279.x
10.2202/1793-2157.1018,Joint Life Insurance Policies with Differential Benefits and Premiums to the Policyholders,10.2202/1793-2157.1018,2008,crossref,https://doi.org/10.2202/1793-2157.1018,,Shubhabrata Das,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/1793-2157.1018
10.5609/jsis.2008.602_69,Marketing Startegy and Risk Management in French Insurance Industry,10.5609/jsis.2008.602_69,2008,crossref,https://doi.org/10.5609/jsis.2008.602_69,,Katsuyuki Kamei,Hokengakuzasshi (JOURNAL of INSURANCE SCIENCE),insurance_base,10.5609/jsis.2008.602_69
10.1016/j.insmatheco.2008.02.005,Comparison results for exchangeable credit risk portfolios,10.1016/j.insmatheco.2008.02.005,2008,crossref,https://doi.org/10.1016/j.insmatheco.2008.02.005,,Areski Cousin; Jean-Paul Laurent,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2008.02.005
10.1111/j.1540-6296.2008.00143.x,"<scp>Foreign Share, Insurance Density, and Penetration: An Analysis of the International Life Insurance Market</scp>",10.1111/j.1540-6296.2008.00143.x,2008,crossref,https://doi.org/10.1111/j.1540-6296.2008.00143.x,"Abstract Recent trends toward liberalization and deregulation have sparked significant interest in the topic of international insurers' participation in foreign markets. This research develops a profile of foreign national market characteristics that attract international life insurer participation and additionally, empirically assesses the value that international participation has to the host market. Characteristics that are found to be statistically significant with respect to international participation include high levels of trade liberalization and/or low insurer market share concentration, high levels of national wealth, and high levels of government expenditure on social security retirement benefits. With respect to the benefits such participation provides, we see that the presence of international life insurers share positive relationships with both life insurance consumption and the magnitude of the role life insurance plays within the broader national economy of those host markets.",Yu‐Luen Ma; Nat Pope,Risk Management and Insurance Review,insurance_base,10.1111/j.1540-6296.2008.00143.x
10.5609/jsis.2008.600_47,Future of Insurance and Risk Management,10.5609/jsis.2008.600_47,2008,crossref,https://doi.org/10.5609/jsis.2008.600_47,,Yuhji Ohgi,Hokengakuzasshi (JOURNAL of INSURANCE SCIENCE),insurance_base,10.5609/jsis.2008.600_47
10.5609/jsis.2008.602_149,Risk Financing Techniques in Terrorism Risk Management,10.5609/jsis.2008.602_149,2008,crossref,https://doi.org/10.5609/jsis.2008.602_149,,Keiji Habara,Hokengakuzasshi (JOURNAL of INSURANCE SCIENCE),insurance_base,10.5609/jsis.2008.602_149
10.2202/1793-2157.1023,Effort Allocation of Insurance Agent under Asymmetric Information: An Analytical Approach,10.2202/1793-2157.1023,2008,crossref,https://doi.org/10.2202/1793-2157.1023,,Koji Kojima; Mahito Okura,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/1793-2157.1023
10.1111/j.1539-6975.2007.00246.x,<scp>Natural Disaster Insurance and the Equity‐Efficiency Trade‐Off</scp>,10.1111/j.1539-6975.2007.00246.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2007.00246.x,AbstractThis article investigates the role of private insurance in the prevention and mitigation of natural disasters. We characterize the equity‐efficiency trade‐off faced by the policymakers under imperfect information about individual prevention costs. It is shown that a competitive insurance market with actuarial rate making and compensatory tax‐subsidy transfers is likely to dominate regulated uniform insurance pricing rules or state‐funded assistance schemes. The model illustrates how targeted tax cuts on insurance contracts can improve the incentives to prevention while compensating individuals with high prevention costs. The article highlights the complementarity between individual incentives through tax cuts and collective incentives through grants to the local jurisdictions where risk management plans are enforced.,Pierre Picard,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2007.00246.x
10.1111/j.1540-6296.2008.00133.x,<scp>Employer Health Insurance Mandates and the Risk of Unemployment</scp>,10.1111/j.1540-6296.2008.00133.x,2008,crossref,https://doi.org/10.1111/j.1540-6296.2008.00133.x,"AbstractEmployer health insurance mandates form the basis of many health care reform proposals. Proponents make the case that they will increase insurance, while opponents raise the concern that low‐wage workers will see offsetting reductions in their wages and that in the presence of minimum wage laws some of the lowest wage workers will become unemployed. We construct an estimate of the number of workers whose wages are so close to the minimum wage that they cannot be lowered to absorb the cost of health insurance, using detailed data on wages, health insurance, and demographics from the Current Population Survey (CPS). We find that 33 percent of uninsured workers earn within $3 of the minimum wage, putting them at risk of unemployment if their employers were required to offer insurance. Assuming an elasticity of employment with respect to minimum wage increase of ‐0.10, we estimate that 0.2 percent of all full‐time workers and 1.4 percent of uninsured full‐time workers would lose their jobs because of a health insurance mandate. Workers who would lose their jobs are disproportionately likely to be high school dropouts, minority, and female. This risk of unemployment should be a crucial component in the evaluation of both the effectiveness and distributional implications of these policies relative to alternatives such as tax credits, Medicaid expansions, and individual mandates, and their broader effects on the well‐being of low‐wage workers.",Katherine Baicker; Helen Levy,Risk Management and Insurance Review,insurance_base,10.1111/j.1540-6296.2008.00133.x
10.2202/1793-2157.1024,Book Review: &lt;em&gt;Risk Management and Insurance: Perspectives in a Global Economy&lt;/em&gt;,10.2202/1793-2157.1024,2008,crossref,https://doi.org/10.2202/1793-2157.1024,,J. Tim Query,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/1793-2157.1024
10.1111/j.1539-6975.2007.00252.x,<scp>Informational Cascade in the Insurance Market</scp>,10.1111/j.1539-6975.2007.00252.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2007.00252.x,"AbstractWe develop an informational cascade model based on Bikhchandani, Hirshleifer, and Welch (1992) with applications to the insurance market. We investigate the existence of cascades and the effects of public information on cascades. We apply the results to insurance markets to explain how catastrophic events may lead to demand increases, how loss shocks may lead to insurance cycles, and how the heterogeneity of policyholders affects the choice of limited tort auto insurance in Pennsylvania.",S. Hun Seog,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2007.00252.x
10.1111/j.1540-6296.2008.00134.x,<scp>Comment on “Employer Health Insurance Mandates and the Risk of Unemployment”</scp>,10.1111/j.1540-6296.2008.00134.x,2008,crossref,https://doi.org/10.1111/j.1540-6296.2008.00134.x,,Jared Bernstein; Elise Gould,Risk Management and Insurance Review,insurance_base,10.1111/j.1540-6296.2008.00134.x
10.2202/1793-2157.1029,Financial Innovation and the Hedging of Longevity Risk,10.2202/1793-2157.1029,2008,crossref,https://doi.org/10.2202/1793-2157.1029,,Michael Sherris; Samuel Wills,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/1793-2157.1029
10.1016/j.insmatheco.2007.11.005,Optimal insurance under the insurer’s risk constraint,10.1016/j.insmatheco.2007.11.005,2008,crossref,https://doi.org/10.1016/j.insmatheco.2007.11.005,,Chunyang Zhou; Chongfeng Wu,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2007.11.005
10.1016/j.insmatheco.2007.06.002,Integrated insurance risk models with exponential Lévy investment,10.1016/j.insmatheco.2007.06.002,2008,crossref,https://doi.org/10.1016/j.insmatheco.2007.06.002,,Claudia Klüppelberg; Radostina Kostadinova,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2007.06.002
10.1111/j.1539-6975.2007.00255.x,<scp>Evaluating Liquidation Strategies for Insurance Companies</scp>,10.1111/j.1539-6975.2007.00255.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2007.00255.x,"AbstractIn this article, we examine liquidation strategies and asset allocation decisions for property and casualty insurance companies for different insurance product lines. We propose a cash‐flow‐based liquidation model of an insurance company and analyze selling strategies for a portfolio with liquid and illiquid assets. Within this framework, we study the influence of different bid‐ask spread models on the minimum capital requirement and determine a solution set consisting of an optimal initial asset allocation and an optimal liquidation strategy. We show that the initial asset allocation, in conjunction with the appropriate liquidation strategy, is an important tool in minimizing the capital committed to cover claims for a predetermined ruin probability. This interdependence is of importance to insurance companies, stakeholders, and regulators.",Thomas R. Berry‐Stölzle,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2007.00255.x
10.1016/j.insmatheco.2007.09.001,Asset management and surplus distribution strategies in life insurance: An examination with respect to risk pricing and risk measurement,10.1016/j.insmatheco.2007.09.001,2008,crossref,https://doi.org/10.1016/j.insmatheco.2007.09.001,,Nadine Gatzert,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2007.09.001
10.2202/1793-2157.1028,"Mortality Declines, Longevity Risk and Aging",10.2202/1793-2157.1028,2008,crossref,https://doi.org/10.2202/1793-2157.1028,,Shripad Tuljapurkar,Asia-Pacific Journal of Risk and Insurance,insurance_base,10.2202/1793-2157.1028
10.1111/j.1539-6975.2008.00259.x,<scp><i>The Journal of Risk and Insurance:</i> A 75‐Year Historical Perspective</scp>,10.1111/j.1539-6975.2008.00259.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00259.x,"AbstractThis research provides a comprehensive historical analysis of articles published in The Journal of Risk and Insurance over the 75‐year period from 1932 to 2006. Historical statistics are provided including the number of articles, number of authors per article, geographic location of contributors, leading contributors, author affiliation (industry or academic), the proportion of articles that are theoretical and empirical, and topics covered. Statistics relating to the entire 75‐year period are provided as well as breakdowns by decade. The results indicate that the contributors to The Journal of Risk and Insurance have become more international over time, average article length and average number of authors per article have increased over time, and empirical articles appear more frequently than theoretical articles.",Mary A. Weiss; Joseph Qiu,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00259.x
10.1111/j.1539-6975.2008.00283.x,<scp>Empirical Risk Analysis of Pension Insurance: The Case of Germany</scp>,10.1111/j.1539-6975.2008.00283.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00283.x,"AbstractThe book reserve system is the most widespread method of financing occupational pension plans in Germany. The pension liabilities are mutually insured by the Pensions‐Sicherungs‐Verein VVaG (PSVaG) against bankruptcy. The PSVaG recently stated that the insurance system needed to be reformed. In the future, risk‐adjusted premiums as foreseen for the newly established Pension Protection Fund in the United Kingdom could become feasible. We perform a credit portfolio analysis to determine the risk profile of the PSVaG. The magnitude of a tail risk event suggests that under the current financing system it can only be smoothed out over decades. Under an expected loss pricing plan insurance premiums would vary greatly. In a marginal risk contribution approach the variation of the premiums would be less pronounced.",Wolfgang Gerke; Ferdinand Mager; Timo Reinschmidt; Christian Schmieder,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00283.x
10.1111/j.1539-6975.2008.00286.x,<scp>The Reasonable Person Negligence Standard and Liability Insurance</scp>,10.1111/j.1539-6975.2008.00286.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00286.x,"AbstractWe show that, under the reasonable person negligence rule, heterogeneity of potential injurers can be sufficient to create a demand for liability insurance. Potential injurers with a low probability of accidents or a high cost of exercising care have optimal levels of care that are below the negligence standard. For these groups, it may be less costly to be negligent and purchase insurance than to comply with the negligence standard. We show that the availability of insurance is socially desirable.",Vickie Bajtelsmit; Paul D. Thistle,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00286.x
10.1111/j.1539-6975.2008.00280.x,<scp>Assessing the Risk Potential of Premium Payment Options in Participating Life Insurance Contracts</scp>,10.1111/j.1539-6975.2008.00280.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00280.x,"AbstractMost life insurance contracts embed the right to stop premium payments during the term of the contract (paid‐up option). Thereby, the contract is not terminated but continues with reduced benefits and often provides the right to resume premium payments later, thus increasing the previously reduced benefits (resumption option). In our analysis, we start with a basic contract with two standard options, namely, an interest rate guarantee and annual surplus participation. Next, in addition to the features of the basic contract, a paid‐up and resumption option is included in the framework. The valuation process is not based on assumptions about a particular policyholders' exercise strategy but instead assesses the risk potential from the insurer's viewpoint by providing an upper bound for any possible exercise behavior. This approach provides important information to the insurer about the potential hazard of offering the paid‐up and resumption option. Further, the approach allows an analysis of the impact of guaranteed interest rate, annual surplus participation, and investment volatility on the values of the premium payment options.",Nadine Gatzert; Hato Schmeiser,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00280.x
