title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm,text_blob,rct_regex,seed_label,quasi_flag,rct_ml,keep_rct,labor_signal,design_signal
Tailoring Advice and Incentives to Enhance Consumer Welfare from Livestock Insurance,10.1257/rct.10345-1.0,2022,crossref,https://doi.org/10.1257/rct.10345-1.0,,Karlijn Morsink; Chris Barrett; Glenn Harrison; Nathan Jensen; Tagel Gebrehiwot Gidey,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.10345-1.0,tailoring advice and incentives to enhance consumer welfare from livestock insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.860727197437693,TRUE,0,1
Barriers to Enrollment in Health Insurance Programs,10.1257/rct.234-1.1,2014,crossref,https://doi.org/10.1257/rct.234-1.1,,Tara Watson,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.234-1.1,barriers to enrollment in health insurance programs na aea randomized controlled trials crossref,TRUE,,FALSE,0.869612365447891,TRUE,0,1
Barriers to Enrollment in Health Insurance Programs,10.1257/rct.234-1.0,2014,crossref,https://doi.org/10.1257/rct.234-1.0,,Tara Watson,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.234-1.0,barriers to enrollment in health insurance programs na aea randomized controlled trials crossref,TRUE,,FALSE,0.869612365447891,TRUE,0,1
Individual determinants of self protection among homeowners with(out) disaster risk insurance,10.1257/rct.2966-6.0,2018,crossref,https://doi.org/10.1257/rct.2966-6.0,,Jantsje Mol,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.2966-6.0,individual determinants of self protection among homeowners with(out) disaster risk insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.857209396849639,TRUE,0,1
Individual determinants of self protection among homeowners with(out) disaster risk insurance,10.1257/rct.2966-3.0,2018,crossref,https://doi.org/10.1257/rct.2966-3.0,,Jantsje Mol,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.2966-3.0,individual determinants of self protection among homeowners with(out) disaster risk insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.857209396849639,TRUE,0,1
The Impact of Personal Experiences on Insurance Take-Up in China,10.1257/rct.1467,2016,crossref,https://doi.org/10.1257/rct.1467,,Jing Cai; Changcheng Song; Keesler Welch; Gregory Fauerbach,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.1467,the impact of personal experiences on insurance take-up in china na aea randomized controlled trials crossref,TRUE,,FALSE,0.875908213602239,TRUE,0,1
The Impact of Personal Experiences on Insurance Take-Up in China,10.1257/rct.1467-1.0,2016,crossref,https://doi.org/10.1257/rct.1467-1.0,,Jing Cai; Changcheng Song; Keesler Welch; Gregory Fauerbach,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.1467-1.0,the impact of personal experiences on insurance take-up in china na aea randomized controlled trials crossref,TRUE,,FALSE,0.875908213602239,TRUE,0,1
Individual determinants of self protection among homeowners with(out) disaster risk insurance,10.1257/rct.2966-4.0,2018,crossref,https://doi.org/10.1257/rct.2966-4.0,,Jantsje Mol,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.2966-4.0,individual determinants of self protection among homeowners with(out) disaster risk insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.857209396849639,TRUE,0,1
Digital Innovations in Crop Insurance Product Design,10.1257/rct.10694,2022,crossref,https://doi.org/10.1257/rct.10694,,Maria Porter; Berber Kramer; Gashaw T. Abate,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.10694,digital innovations in crop insurance product design na aea randomized controlled trials crossref,TRUE,,FALSE,0.868718134431097,TRUE,0,1
The Role of Behavioral Frictions in Health Insurance Marketplace Enrollment and Risk: Evidence from a Field Experiment,10.3386/w26153,2019,crossref,https://doi.org/10.3386/w26153,,Richard Domurat; Isaac Menashe; Wesley Yin,,insurance_base,10.3386/w26153,the role of behavioral frictions in health insurance marketplace enrollment and risk: evidence from a field experiment na na crossref,TRUE,,FALSE,0.851466357299364,TRUE,0,1
Individual determinants of self protection among homeowners with(out) disaster risk insurance,10.1257/rct.2966-1.0,2018,crossref,https://doi.org/10.1257/rct.2966-1.0,,Jantsje Mol,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.2966-1.0,individual determinants of self protection among homeowners with(out) disaster risk insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.857209396849639,TRUE,0,1
Individual determinants of self protection among homeowners with(out) disaster risk insurance,10.1257/rct.2966-5.0,2018,crossref,https://doi.org/10.1257/rct.2966-5.0,,Jantsje Mol,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.2966-5.0,individual determinants of self protection among homeowners with(out) disaster risk insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.857209396849639,TRUE,0,1
Individual determinants of self protection among homeowners with(out) disaster risk insurance,10.1257/rct.2966-2.0,2018,crossref,https://doi.org/10.1257/rct.2966-2.0,,Jantsje Mol,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.2966-2.0,individual determinants of self protection among homeowners with(out) disaster risk insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.857209396849639,TRUE,0,1
Demand for Sustainable Insurance,10.1257/rct.12016-1.0,2023,crossref,https://doi.org/10.1257/rct.12016-1.0,,Timo Greve; Petra Steinorth,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.12016-1.0,demand for sustainable insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.864882419165765,TRUE,0,1
Individual determinants of self protection among homeowners with(out) disaster risk insurance,10.1257/rct.2966,2018,crossref,https://doi.org/10.1257/rct.2966,,Jantsje Mol,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.2966,individual determinants of self protection among homeowners with(out) disaster risk insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.857209396849639,TRUE,0,1
Impact of Rainfall Insurance on Farmer Behavior in India,10.1257/rct.1452,2016,crossref,https://doi.org/10.1257/rct.1452,,Shawn Cole; Xavier Gine; Keesler Welch; Gregory Fauerbach,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.1452,impact of rainfall insurance on farmer behavior in india na aea randomized controlled trials crossref,TRUE,,FALSE,0.874993702044792,TRUE,0,1
Digital Innovations in Crop Insurance Product Design,10.1257/rct.10694-1.0,2022,crossref,https://doi.org/10.1257/rct.10694-1.0,,Maria Porter; Berber Kramer; Gashaw T. Abate,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.10694-1.0,digital innovations in crop insurance product design na aea randomized controlled trials crossref,TRUE,,FALSE,0.868718134431097,TRUE,0,1
Demand for Sustainable Insurance,10.1257/rct.12016,2023,crossref,https://doi.org/10.1257/rct.12016,,Timo Greve; Petra Steinorth,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.12016,demand for sustainable insurance na aea randomized controlled trials crossref,TRUE,,FALSE,0.864882419165765,TRUE,0,1
How the provision of inflation information affects pension contributions: A field experiment,10.1111/jori.12434,2023,crossref,https://doi.org/10.1111/jori.12434,"AbstractIgnoring the effects of inflation in retirement planning can have severe consequences for an individual's future financial well‐being. Yet, many pension funds do not communicate inflation‐related information, presumably for the fear of reduced contributions once the members understand how low the “real” return on saving for retirement is. As an alternative prediction, the provision of inflation information could increase pension contributions, because it reveals possible pension shortfalls. In cooperation with a major German pension fund, we conduct a field experiment, in which we vary the inflation information provided to the fund members, to explore this important issue. Among all participants, we find mostly positive but insignificant effects of the inflation information on pension contributions. Among those participants who voluntarily changed their pension contributions after the experimental intervention, the provision of inflation information significantly raises the likelihood of increasing pension contributions.",Pascal Büsing; Henning Cordes; Thomas Langer,Journal of Risk and Insurance,insurance_base,10.1111/jori.12434,"how the provision of inflation information affects pension contributions: a field experiment abstractignoring the effects of inflation in retirement planning can have severe consequences for an individual's future financial well‐being. yet, many pension funds do not communicate inflation‐related information, presumably for the fear of reduced contributions once the members understand how low the “real” return on saving for retirement is. as an alternative prediction, the provision of inflation information could increase pension contributions, because it reveals possible pension shortfalls. in cooperation with a major german pension fund, we conduct a field experiment, in which we vary the inflation information provided to the fund members, to explore this important issue. among all participants, we find mostly positive but insignificant effects of the inflation information on pension contributions. among those participants who voluntarily changed their pension contributions after the experimental intervention, the provision of inflation information significantly raises the likelihood of increasing pension contributions. journal of risk and insurance crossref",TRUE,,FALSE,0.856956084500468,TRUE,0,1
Impact of Rainfall Insurance on Farmer Behavior in India,10.1257/rct.1452-1.0,2016,crossref,https://doi.org/10.1257/rct.1452-1.0,,Shawn Cole; Xavier Gine; Keesler Welch; Gregory Fauerbach,AEA Randomized Controlled Trials,insurance_base,10.1257/rct.1452-1.0,impact of rainfall insurance on farmer behavior in india na aea randomized controlled trials crossref,TRUE,,FALSE,0.874993702044792,TRUE,0,1
